chunkID,chunk_name,chunk_Labels,chunk_text
921,00e1cd67bf405790b8e2c8dcd0c7445a,['Document']," Tramway Genève, Acacias 46° 11′ 34″ N, 6° 08′ 18″ E 10 Genève Tramway Genève, Uni-Mail 46° 11′ 41″ N, 6° 08′ 28″ E 10 Genève Tramway Bus Genève, Plainpalais 46° 11′ 52″ N, 6° 08′ 35″ E 10 Genève Tramway Bus Genève, Cirque 46° 12′ 02″ N, 6° 08′ 27″ E 10 Genève Trolleybus Bus Genève, Stand 46° 12′ 14″ N, 6° 08′ 24″ E 10 Genève Tramway Bus ↑ Genève, Goulart 46° 12′ 25″ N, 6° 08′ 26″ E 10 Genève Bus ↓ Genève, Mercier 46° 12′ 27″ N, 6° 08′ 23″ E 10 Genève Trolleybus Bus Genève, gare Cornavin 46° 12′ 37″ N, 6° 08′ 36″ E 10 Genève CFF Léman Express Tramway Trolleybus Bus Genève, Môle 46° 12′ 48″ N, 6° 08′ 44″ E 10 Genève Genève, Butini 46° 13′ 01″ N, 6° 08′ 52″ E 10 Genève Genève, Maison de la Paix 46° 13′ 12″ N, 6° 08′ 44″ E 10 Genève Accès à distance à la gare de Genève-Sécheron Genève, Collège Sismondi 46° 13′ 16″ N, 6° 08′ 29″ E 10 Genève ■ Genève, Nations 46° 13′ 20″ N, 6° 08′ 21″ E 10 Genève Bus Les stations en gras servent de départ ou de terminus à certaines missions. Exploitation de la ligne Amplitude horaire La ligne fonctionne de 4 h 45 à 0 h 40 du lundi au jeudi, le vendredi son service est prolongé jusqu'à 2 h 15 du matin, le samedi de 4 h 45 à 2 h 15 du matin et les dimanches et jours fériés de 4 h 45 à 0 h 40"
927,4341ecfa80093b8711c7f34304e706aa,['Document']," h 15 du matin et les dimanches et jours fériés de 4 h 45 à 0 h 40 environ[4]. Les tramways relient les Palettes à Nations en 29 minutes en moyenne, avec une vitesse commerciale de 13,78 km/h[3]. Les horaires étendus les vendredis et samedis soir se font dans le cadre de la complémentarité avec le service nocturne. Le dépôt se situant dans le prolongement du terminus des Palettes, via l'usage des voies de la ligne 18, il n'y a donc aucun service partiel sur cette ligne[4]. Matériel roulant La ligne est exploitée à l'aide des deux matériels bidirectionnels du réseau, à savoir les Bombardier Cityrunner et les Stadler Tango. L'absence de boucle de retournement aux terminus interdit l'usage de matériel unidirectionnel sur la ligne. Tarification La ligne est située en intégralité dans la zone 10 de la communauté tarifaire Unireso. Trafic En 2021, la ligne a assuré 12,953 millions de voyages, en faisant la troisième ligne la plus fréquentée du réseau TPG, tous modes confondus[5]. Extensions Cet article ou cette section contient des informations sur un projet de transport. Il se peut que ces informations soient de nature spéculative et que leur teneur change considérablement alors que les événements approchent. Deux projets de prolongement de la ligne, à ses deux extrémités, sont à l'étude. Vers Saint-Julien-en-Genevois Au sud la ligne sera étendue sur 6 km dont 1,5 km en France et dix stations (plus une 11e, optionnelle, à la douane de Perly) des Palettes jusqu'à la gare de Saint-Julien-en-Genevois (France) par le nouveau quartier des Cherpines"
930,4c1cd24f14ebc69ba9eb853b5c39dd97,['Document'],"-Julien-en-Genevois (France) par le nouveau quartier des Cherpines-Charrotons, la zone industrielle de Plan-les-Ouates et la douane de Perly. Le trajet, envisagé depuis 2003 et fixé en 2013, a été soumis à enquête publique en France en juin et juillet 2015 et a été intégré côté suisse à la concession ferroviaire des TPG par décision du Conseil fédéral le 2 décembre 2016[6]. Le chantier, estimé à plus de 210 millions de francs pour la partie suisse et à 24,4 millions d'euros pour la partie française[7], doit débuter au plus tard le 31 décembre 2022 et se terminer le 31 décembre 2026 et a été phasé[8] : la première serait commencée début 2020 et livrée fin 2021 jusqu'à un terminus provisoire au pont avec l'autoroute A1 puis la seconde phase jusqu'en France serait livrée fin 2023, avec un début des travaux en 2019 puis reporté en 2021, qui incluent la déviation routière de Perly-Certoux et le franchissement autoroutier[9],[10],[11]. Les premiers travaux préparatoires ont eu lieu en 2014 avec la démolition d'un des bâtiments de la douane de Perly[7]. Cette extension est l'objet de critiques, en particulier au niveau de la boucle des Palettes qui sera agrandie et reconstruite, les plans d'urbanismes prévoyant d'y construire des immeubles en son sein, choix critiqué par des riverains et des urbanistes[12]. En novembre 2017, le canton s'engage à desservir le quartier des Cherpines au plus tard en 2021, date de la livraison des premiers logements[13]. En octobre 2019, les communes de Plan-les-Ouates et"
963,e813753c8b421b6a9babb2cbb12058a8,['Document']," premiers logements[13]. En octobre 2019, les communes de Plan-les-Ouates et Lancy ont passé des conventions afin de retirer leurs oppositions à l'extension de la ligne vers les Cherpines; pour la seconde phase, le traitement des autres oppositions débute en novembre 2018 et la construction de cette phase débutera avant la mise en service de la première phase[14]. L'objectif est alors de lancer le chantier au printemps 2020 après avoir obtenu la procédure d'autorisation des plans[15],[16]. Fin novembre 2018, la controversée nouvelle boucle des Palettes est en passe d'être abandonnée au profit d'un terminus plus simple, utilisant moins de surface au sol et sans boucle — qui provoquerait la limitation de la ligne 12 à tous les services au Bachet-de-Pesay et au prolongement de la ligne 18 aux Palettes —, composé de quatre voies plus une voie de garage ainsi que d'une section permettant aux tramway de passer des voies du prolongement de la ligne 15 à celles de la ligne 18 pour les rames sortant ou rentrant au dépôt[17]. Cette nouvelle configuration, qui provoquerait une légère baisse de fréquence sur le tronçon Bachet-Palettes, devrait être mieux acceptée par la population[15],[17]. Le dernier recours, côté suisse, a été retiré par le requérant début décembre 2020 et le tribunal administratif fédéral a ainsi pu radier l'affaire avec effet au 11 décembre 2020, ce qui permet de rendre valide l'autorisation de construire et donc au chantier de débuter au printemps 2021[18]. Une trentaine de mois de travaux seront nécessaires, le tronçon jusqu'à la ZIPLO est mis en service le 10 décembre 2023 tand"
965,86b94502671a4241df0a0e599715dc28,['Document'],"çon jusqu'à la ZIPLO est mis en service le 10 décembre 2023 tandis que le tronçon jusqu'à Saint-Julien sera livré en 2025[19],[20],[21],[22]. Station Coordonnées Zone[Note 1] Communes Correspondances Ouverture Plan-les-Ouates, ZIPLO 46° 10′ 00″ N, 6° 06′ 12″ E 10 Plan-les-Ouates Perly, En Louche 46° 09′ 32″ N, 6° 05′ 56″ E 10 Perly-Certoux Horizon 2025 Perly, Ravières 46° 09′ 18″ N, 6° 05′ 40″ E 10 Perly-Certoux Horizon 2025 Perly, douane 46° 09′ 03″ N, 6° 05′ 21″ E 10 Perly-Certoux Horizon 2025 Saint-Julien-en-Genevois, Mössingen 46° 08′ 52″ N, 6° 05′ 08″ E 230 Saint-Julien-en-Genevois Horizon 2025 Saint-Julien-en-Genevois, centre 46° 08′ 39″ N, 6° 04′ 56″ E 230 Saint-Julien-en-Genevois Horizon 2025 ■ Saint-Julien-en-Genevois, SNCF 46° 08′ 34″ N, 6° 05′ 07″ E 230 Saint-Julien-en-Genevois TER Auvergne-Rhône-Alpes Horizon 2025 Vers Le Grand-Saconnex et Ferney-Voltaire Au nord une autre extension est prévue vers Le Grand-Saconnex avec un terminus dans la zone aéroportuaire[23], en lien avec la construction de la nouvelle route des Nations, un tunnel sous le Grand-Saconnex qui reliera l'autoroute A1 au quartier des Nations[24], dont la mise en service prévue en 2022 est un prérequis obligatoire au prolongement du tramway, prévu quant à lui pour 2024[25],[26]. Ce lien obligatoire est notamment contesté pour les élus écologistes du canton, opposés au projet de route, qui demandent en 2015 de découpler les deux"
977,06f1b59fb6fe0b3323223328bafa9f8d,['Document']," canton, opposés au projet de route, qui demandent en 2015 de découpler les deux projets afin d'accélérer la réalisation du tram, estimé à 78 millions de francs suisses[27]. En avril 2017, la Commission des transports du Grand Conseil du canton de Genève confirme que la ligne ne pourra être étendue qu'après la construction de la route[28]. Un accord est trouvé quelques jours plus tard entre l'État et les recourants, menés par l’Association transports et environnement (ATE), afin de débloquer le chantier de la route, bien que juridiquement ces recours ne sont pas suspensifs[24]. L'une des principales mesures de cet accord est le déclassement de la route de Ferney-Voltaire, qu'empruntera la ligne, dans le réseau secondaire et la limitation du trafic de transit afin de le reporter sur la nouvelle route une fois terminée[24]. Le chantier de construction de la route démarre en octobre 2017[26]. Cette extension se voit accordée en septembre 2018 des financements, une partie d'une enveloppe globale de 103 millions de francs, de la Confédération dans le cadre du Grand Genève[29]. Les études préliminaires lancées en février 2018 évoquent la réalisation de deux branches, vers l'aéroport et Ferney-Voltaire, et la possibilité de faire circuler des tramways sans ligne aérienne de contact sur une partie du tracé. En 2019, les études priorisent l'extension vers Ferney plutôt que vers l'aéroport jugé suffisamment desservi via la gare et les bus[30]. En octobre 2020, la communauté d'agglomération du Pays de Gex a choisi le tracé de la ligne sur le territoire de Ferney-Voltaire,"
1012,a20ac837fdb9bf15b2ef3b303e9fda7c,['Document'],"ex a choisi le tracé de la ligne sur le territoire de Ferney-Voltaire, la liste des stations prévue est la suivante[31] : Station Coordonnées Zone[Note 1] Communes Ouverture ■ Ferney-Voltaire, Ouest 46° 14′ 59″ N, 6° 06′ 13″ E 250 Ferney-Voltaire Horizon 2024 Ferney-Voltaire, Allée de la Tire 46° 15′ 07″ N, 6° 06′ 32″ E 250 Ferney-Voltaire Horizon 2024 Ferney-Voltaire, Place du Jura 46° 15′ 09″ N, 6° 06′ 57″ E 250 Ferney-Voltaire Horizon 2024 Grand-Saconnex, P+R 46° 14′ 31″ N, 6° 07′ 22″ E 10 Le Grand-Saconnex Horizon 2024 Grand-Saconnex, place 46° 14′ 01″ N, 6° 07′ 26″ E 10 Le Grand-Saconnex Horizon 2024 Grand-Saconnex, Morillons 46° 13′ 43″ N, 6° 07′ 41″ E 10 Le Grand-Saconnex Horizon 2024 Genève, Nations 46° 13′ 20″ N, 6° 08′ 21″ E 10 Genève Dans la version actualisée en juin 2022 du plan climat cantonal, cette extension sera intégrée à l'horizon 2026 non pas à la ligne 15 mais à la ligne 13 qui sera remise en service sur le trajet Bernex-Pré-Marais - Cornavin - Nations - Grand-Saconnex-P+R - Ferney-Voltaire[32]. Notes et références Notes Références Voir aussi Sur les autres projets Wikimedia : Les coordonnées de cet article : sur OpenStreetMap sur Bing Cartes au format KML sur Mapy en tchèque Les coordonnées de cet article : Articles connexes Liens externes v · mTransports en commun du Grand Genève et environs Train Léman Express ( ) Chemin de fer Nyon-Saint-Cergue-Morez (NStCM) TER Auvergne-Rhône-Alpes Tramway List"
1021,bc5bbcc273cc5424d831359f6e3f45ce,['Document'],"-Morez (NStCM) TER Auvergne-Rhône-Alpes Tramway Liste des stations Trolleybus et bus Unireso/Léman Pass Trolleybus de Genève Autobus de Genève (Liste des lignes) Thonon-les-Bains (Star't) Évian-les-Bains (ÉVA'D) Mobi'Vals Transports annemassiens collectifs (TAC) Transports publics de la région nyonnaise (TPN) Société intercommunale des bus de la région annécienne (SIBRA) Cars Région Haute-Savoie Autobus hors Unireso/Léman Pass Arv'i Proxim'iTi Transport lacustre Mouettes genevoises Infrastructures Dépôt du Bachet-de-Pesay Dépôt de La Jonction Dépôt En Chardon Kiosques du tramway CEVA Ligne Aix-les-Bains - Annemasse Ligne La Roche-sur-Foron - Saint-Gervais-les-Bains Ligne Longeray-Léaz - Bouveret (dont ligne du Tonkin, réouverture en projet) Ligne Châtelaine (bif) - frontière - Bellegarde, prolongée par la ligne Lyon - Genève (frontière) côté français Ligne Lausanne – Genève Organisations Transports publics genevois (TPG) Chemins de fer fédéraux suisses (CFF) Société nationale des chemins de fer français (SNCF) Unireso Léman Pass Lémanis Fondation des Parkings (gestion des parc relais)"
1032,Liste des stations,"['__Entity__', 'Document']",
1046,70431e2019cabb181c7d24f683045e2a,['Document'],"Sommaire Ligne 17 du tramway de Genève Pour les articles homonymes, voir Ligne 17. Ligne 17 du tramway de Genève Le terminus Annemasse, Parc Montessuit le premier jour d’exploitation commerciale du prolongement à Annemasse, le 15 décembre 2019. Réseau Tramway de Genève Terminus Lancy-Pont-Rouge, gare - Annemasse, Parc Montessuit Communes desservies 9 (Ambilly, Annemasse, Carouge, Chêne-Bourg, Chêne-Bougeries, Gaillard, Genève, Lancy et Thônex) Histoire Mise en service 11 décembre 2005 15 décembre 2019 Dernière extension 15 décembre 2019 Année de suspension de service 11 décembre 2011 Exploitant Transports publics genevois Infrastructure Conduite (système) Manuelle (marche à vue) Exploitation Matériel utilisé Bombardier Cityrunner Stadler Tango Dépôt d’attache Bachet-de-Pesay En Chardon Points d’arrêt 26 Longueur 9.854 km Temps de parcours 43 min Jours de fonctionnement L, Ma, Me, J, V, S, D Fréquentation(moy. par an) 9,476 millions (2021)5e/5 Lignes connexes Schéma de la ligne Légende Ligne 15 vers Grand-Lancy, Palettes Lancy-Pont-Rouge, gare Gare de Lancy-Pont-Rouge CEVA Jonction avec la gare de Genève-La Praille Lancy-Pont-Rouge, gare/Étoile Route des Jeunes (Voie centrale) Carouge, Pictet-Thellusson Point de rebroussement Genève, Industrielle Genève, Acacias L'Arve Genève, Uni-Mail Lignes 12 et 18 vers Lancy-Bachet, gare et Grand-Lancy, Palettes Genève, Plainpalais Ligne 15 Ligne 15 vers Genève"
1055,d331e7ecb3e01cd7f04ea36a97a1fcde,['Document'],"-Lancy, Palettes Genève, Plainpalais Ligne 15 Ligne 15 vers Genève, Nations Point de rebroussement Genève, Place de Neuve Ligne 14 de Bernex, Vailly Ligne 14 vers Bernex, Vailly Genève, Bel-Air Le Rhône Lignes 14 et 18 vers Meyrin, Gravière et Meyrin, CERN Genève, Molard Ligne M1 des Mouettes genevoises vers Pâquis Genève, Rive Tiroir de retournement Genève, Terrassière Genève, Villereuse Roches Genève-Eaux-Vives, gare / Gare de Genève-Eaux-Vives CEVA vers Genève-Cornavin Boucle de retournement soumise à des recours de riverains Genève, Amandolier Chêne-Bougeries, Grange-Canal Chêne-Bougeries, Grangettes Chêne-Bougeries, Grange-Falquet Chêne-Bougeries Chêne-Bourg, Place Favre Gare de Chêne-Bourg Quai de secours pour le tram CEVA Chêne-Bourg, Peillonnex Thônex, Graveson Thônex, Moillesulaz Terminus de la ligne 12 Douane de Moillesulaz frontière Le Foron Point de rebroussement Gaillard, Libération Gaillard, Millet Ambilly, Croix-d'Ambilly CEVA vers Annemasse Ligne d'Aix-les-Bains-Le Revard à Annemasse / Ligne de Longeray-Léaz au Bouveret Point de rebroussement Annemasse, Parc Montessuit Annemasse, Place Deffaugt Annemasse, Place de l'Étoile Point de rebroussement Annemasse, Glières (terminus en 2026) Schéma de la ligne Légende Ligne 15 vers Grand-Lancy, Palettes Lancy-Pont-Rouge, gare Gare de Lancy-Pont-Rouge CEVA Jonction avec la gare de Genève-La Praille Lancy-Pont-Rouge,"
,5ae94b095440be3a2eb364b423438bb5,['Document']," Jonction avec la gare de Genève-La Praille Lancy-Pont-Rouge, gare/Étoile Route des Jeunes (Voie centrale) Carouge, Pictet-Thellusson Point de rebroussement Genève, Industrielle Genève, Acacias L'Arve Genève, Uni-Mail Lignes 12 et 18 vers Lancy-Bachet, gare et Grand-Lancy, Palettes Genève, Plainpalais Ligne 15 Ligne 15 vers Genève, Nations Point de rebroussement Genève, Place de Neuve Ligne 14 de Bernex, Vailly Ligne 14 vers Bernex, Vailly Genève, Bel-Air Le Rhône Lignes 14 et 18 vers Meyrin, Gravière et Meyrin, CERN Genève, Molard Ligne M1 des Mouettes genevoises vers Pâquis Genève, Rive Tiroir de retournement Genève, Terrassière Genève, Villereuse Roches Genève-Eaux-Vives, gare / Gare de Genève-Eaux-Vives CEVA vers Genève-Cornavin Boucle de retournement soumise à des recours de riverains Genève, Amandolier Chêne-Bougeries, Grange-Canal Chêne-Bougeries, Grangettes Chêne-Bougeries, Grange-Falquet Chêne-Bougeries Chêne-Bourg, Place Favre Gare de Chêne-Bourg Quai de secours pour le tram CEVA Chêne-Bourg, Peillonnex Thônex, Graveson Thônex, Moillesulaz Terminus de la ligne 12 Douane de Moillesulaz frontière Le Foron Point de rebroussement Gaillard, Libération Gaillard, Millet Ambilly, Croix-d'Ambilly CEVA vers Annemasse Ligne d'Aix-les-Bains-Le Revard à Annemasse / Ligne de Longeray-Léaz au Bouveret Point de rebroussement Annemasse, Parc Montessuit Annemasse, Place Deffaugt Annem"
1073,31767c2e7f892c1b4dc8953d51c6ab59,['Document']," rebroussement Annemasse, Parc Montessuit Annemasse, Place Deffaugt Annemasse, Place de l'Étoile Point de rebroussement Annemasse, Glières (terminus en 2026) Schéma de la ligne Légende Ligne 15 vers Grand-Lancy, Palettes Lancy-Pont-Rouge, gare Gare de Lancy-Pont-Rouge CEVA Jonction avec la gare de Genève-La Praille Lancy-Pont-Rouge, gare/Étoile Route des Jeunes (Voie centrale) Carouge, Pictet-Thellusson Point de rebroussement Genève, Industrielle Genève, Acacias L'Arve Genève, Uni-Mail Lignes 12 et 18 vers Lancy-Bachet, gare et Grand-Lancy, Palettes Genève, Plainpalais Ligne 15 Ligne 15 vers Genève, Nations Point de rebroussement Genève, Place de Neuve Ligne 14 de Bernex, Vailly Ligne 14 vers Bernex, Vailly Genève, Bel-Air Le Rhône Lignes 14 et 18 vers Meyrin, Gravière et Meyrin, CERN Genève, Molard Ligne M1 des Mouettes genevoises vers Pâquis Genève, Rive Tiroir de retournement Genève, Terrassière Genève, Villereuse Roches Genève-Eaux-Vives, gare / Gare de Genève-Eaux-Vives CEVA vers Genève-Cornavin Boucle de retournement soumise à des recours de riverains Genève, Amandolier Chêne-Bougeries, Grange-Canal Chêne-Bougeries, Grangettes Chêne-Bougeries, Grange-Falquet Chêne-Bougeries Chêne-Bourg, Place Favre Gare de Chêne-Bourg Quai de secours pour le tram CEVA Chêne-Bourg, Peillonnex Thônex, Graveson Thônex, Moillesulaz Terminus de la ligne 12 Douane de Moillesul"
,b2b625a7d5f9b22d0edffe148b1c9b91,['Document'],", Graveson Thônex, Moillesulaz Terminus de la ligne 12 Douane de Moillesulaz frontière Le Foron Point de rebroussement Gaillard, Libération Gaillard, Millet Ambilly, Croix-d'Ambilly CEVA vers Annemasse Ligne d'Aix-les-Bains-Le Revard à Annemasse / Ligne de Longeray-Léaz au Bouveret Point de rebroussement Annemasse, Parc Montessuit Annemasse, Place Deffaugt Annemasse, Place de l'Étoile Point de rebroussement Annemasse, Glières (terminus en 2026) modifier Schéma de la ligne Légende Ligne 15 vers Grand-Lancy, Palettes Lancy-Pont-Rouge, gare Gare de Lancy-Pont-Rouge CEVA Jonction avec la gare de Genève-La Praille Lancy-Pont-Rouge, gare/Étoile Route des Jeunes (Voie centrale) Carouge, Pictet-Thellusson Point de rebroussement Genève, Industrielle Genève, Acacias L'Arve Genève, Uni-Mail Lignes 12 et 18 vers Lancy-Bachet, gare et Grand-Lancy, Palettes Genève, Plainpalais Ligne 15 Ligne 15 vers Genève, Nations Point de rebroussement Genève, Place de Neuve Ligne 14 de Bernex, Vailly Ligne 14 vers Bernex, Vailly Genève, Bel-Air Le Rhône Lignes 14 et 18 vers Meyrin, Gravière et Meyrin, CERN Genève, Molard Ligne M1 des Mouettes genevoises vers Pâquis Genève, Rive Tiroir de retournement Genève, Terrassière Genève, Villereuse Roches Genève-Eaux-Vives, gare / Gare de Genève-Eaux-Vives CEVA vers Genève-Cornavin Boucle de retournement soumise à des recours de riverains Genève, Amandolier Chêne-Bougeries, Grange-Can"
1093,9a7cd360307b56a5018f2a55470c9aa9,['Document'],"ours de riverains Genève, Amandolier Chêne-Bougeries, Grange-Canal Chêne-Bougeries, Grangettes Chêne-Bougeries, Grange-Falquet Chêne-Bougeries Chêne-Bourg, Place Favre Gare de Chêne-Bourg Quai de secours pour le tram CEVA Chêne-Bourg, Peillonnex Thônex, Graveson Thônex, Moillesulaz Terminus de la ligne 12 Douane de Moillesulaz frontière Le Foron Point de rebroussement Gaillard, Libération Gaillard, Millet Ambilly, Croix-d'Ambilly CEVA vers Annemasse Ligne d'Aix-les-Bains-Le Revard à Annemasse / Ligne de Longeray-Léaz au Bouveret Point de rebroussement Annemasse, Parc Montessuit Annemasse, Place Deffaugt Annemasse, Place de l'Étoile Point de rebroussement Annemasse, Glières (terminus en 2026) La ligne 17 du tramway de Genève est une ligne diamétrale transfrontalière exploitée par les Transports publics genevois (TPG). Elle dessert plusieurs quartiers de Genève ainsi que les communes suisses de Carouge, Chêne-Bourg, Chêne-Bougeries, Lancy et Thônex et les communes françaises de Ambilly, Annemasse et Gaillard. Les terminus sont à la gare de Lancy-Pont-Rouge et au Parc Montessuit à Annemasse. Créée en 2005, elle a été supprimée en 2011 avant d'être réintégrée au réseau en 2019 et prolongée sur le sol français jusqu'à Annemasse. Histoire La précédente ligne 17 L'indice est utilisé pour la première fois en 1988 par la ligne de minibus expérimentale desservant la vieille-ville, qui devient la ligne 36 le 24 juin 2001 afin de libé"
1095,f33bdb9ed0d1e09de13eddeb301b395a,['Document']," la vieille-ville, qui devient la ligne 36 le 24 juin 2001 afin de libérer l'indice pour une ligne de tramway[1]. La ligne 17 contemporaine La ligne 17 contemporaine est mise en service le 11 décembre 2005 entre les gares de Lancy-Pont-Rouge et des Eaux-Vives, afin d'améliorer la desserte du quartier des Acacias et d'éviter une correspondance pour les voyageurs venant depuis Annemasse en train, en utilisant les infrastructures existantes des lignes 12 et 15[1]. Le 20 mai 2006, première modification avec le prolongement jusqu'aux Palettes puis dès le 10 décembre 2006 elle est prolongée jusqu'au Bachet-de-Pesay[1]. Le 14 décembre 2008 la ligne est prolongée des Eaux-Vives à Moillesulaz, avec des services partiels à la gare de Chêne-Bourg, mais dans l'autre sens elle est à nouveau limitée à Lancy-Pont-Rouge[1]. À la veille du remaniement du réseau TPG du 11 décembre 2011, la ligne reliait donc Moillesulaz à Lancy-Pont-Rouge[1]. Cette restructuration, impliquant la réduction du nombre de lignes de tramway par la suppression des troncs communs et l'application de la logique d'une ligne par axe, afin de décongestionner le réseau, a vu la ligne 17 disparaître au profit des lignes 12 entre Moillesulaz et Plainpalais et 15 entre Plainpalais et Lancy, avec l'abandon de l'ancienne station terminus, reportée à l'arrêt P+R Étoile à proximité[1],[2]. Renaissance et prolongement à Annemasse La ligne 17 sera remise en service afin de desservir le nouveau tronçon de 3,3 km jusqu'"
1109,b2557d95159042c4a51046db634274d9,['Document'],"in de desservir le nouveau tronçon de 3,3 km jusqu'au lycée des Glières à Annemasse (France) et desservira sept nouvelles stations initialement annoncées comme une extension de la ligne 12, ce qui aurait marqué le retour de la ligne en France[3],[4]. Une nouvelle station sera créée à Moillesulaz, légèrement décalée vers le nord et nécessitant la reconstruction du poste de douane, avec un nouveau système d'aiguillages, une voie de garage et une nouvelle boucle de rebroussement[3]. Cette extension mettra Annemasse à 25 minutes du centre de Genève[4]. L'enquête publique côté français a eu lieu entre juillet septembre 2013[5],[6]. Le chantier a pris trois ans de retard, la ligne aurait dû être inaugurée en 2016, le non à l'initiative populaire sur le financement genevois des parcs relais français et les retards de versement d'une somme de 30 millions d'euros par le canton de Genève ont bloqué le projet, la ville d'Annemasse envisagea même de financer l'extension en taxant les résidents suisses non déclarés en France[7]. Les travaux préparatoires d'extension au futur tram franco-genevois ont débuté en 2015, ceux de déviation des réseaux puis de construction de la plateforme et des voies commencent en 2017[8]. L'extension de la ligne sera mise en service en deux étapes : la première jusque la station Parc Montessuit devrait être mise en service en novembre 2019, tandis que la totalité de l'extension jusqu'à la station Lycée des Glières sera construite à partir de 2020 pour une mise en service"
1115,25bc89fa101f4e0fd294eeabbc14c90b,['Document']," Lycée des Glières sera construite à partir de 2020 pour une mise en service à l'horizon 2022[9],[4]. En 2017, le retour de la ligne 17 est évoqué comme un moyen de renforcer la ligne 12 sur sa partie suisse une fois le prolongement à Annemasse (France) mis en service[10]. Elle est aussi évoquée pour désigner un tramway sur trois — les deux autres seront des trams de la ligne 12 — qui franchiront la frontière à Moillesulaz en 2019 pour desservir Annemasse ; l'autre terminus de cette ligne n'est alors pas encore défini, une des hypothèses étudiées a été le renforcement de la desserte du CERN, assurée par la ligne 18[11]. La renaissance de la ligne 17 pour desservir Annemasse est l'hypothèse privilégiée en août 2018[12], l'autre terminus de la ligne serait la gare de Lancy-Pont-Rouge, desservie par le CEVA, afin de renforcer la desserte de la route des Acacias[13]. Un document de planification du canton édité en décembre 2018 valide cette ligne 17 Pont-Rouge – Annemasse[14]. La construction de la ligne à proprement parler est officiellement lancée le 30 janvier 2017[4], et en février 2017 la destruction du bâtiment de la douane de Moillesulaz est effectuée, car situé sur l'emprise de la future plateforme[15], ce qui nécessite la reconstruction d'un nouveau poste de douane[3]. La pose symbolique du premier rail a lieu à la frontière le 20 février 2017, les déviations des réseaux souterrains sont effectuées à partir de mai 2017[16], la pose de la voie et l'aménagement de la voirie sera effectué entre les printemps 2018 et"
,14d1b6f496087cc3617f9602c485f63f,['Document'],"ie et l'aménagement de la voirie sera effectué entre les printemps 2018 et 2019 puis suivra les essais avant la mise en service, prévue pour le mois de novembre[4]. De mi-avril au 27 août 2018, la boucle de Moillesulaz a été fermée afin de permettre la reconstruction des infrastructures douanières et aménager le secteur en vue de l'extension du réseau, ce qui a empêché durant ce laps de temps l'utilisation des convois de DAV unidirectionnelles sur la ligne 12[17]. La pose réelle du 1er rail a lieu le 9 octobre 2018 en présence des officiels français et suisses[18]. La pose du gazon débute en avril 2019[19]. Les essais de la ligne devaient débuter le 1er octobre 2019, au lendemain de la mise sous tension de la ligne aérienne de contact[20], ils débutent finalement le 14 octobre 2019 — C'est la rame no 891 qui est la première à franchir la frontière —[21], et se poursuivent jusqu'au 1er décembre puis c'est au tour de la marche à blanc, qui consiste à tester la ligne en conditions réelles mais sans voyageurs, de débuter, elle dure jusqu'à la veille de la mise en service, prévue le 15 décembre 2019[22]. Les essais du tronçons français sont perturbés par des voitures et des camions qui stationnent, roulent où s'embourbent sur le gazon, parfois de façon volontaire[23]. L'inauguration a lieu le 14 décembre, avec un service gratuit assuré l'après-midi sur le nouveau tronçon[24]. Des animations étaient proposées tout au long du parcours du nouveau tronç"
,498e4fa37f400b22c0bf4dceac5a7d2a,['Document']," Des animations étaient proposées tout au long du parcours du nouveau tronçon français : Coût du projet L'extension du réseau coûte 85,6 millions d'euros (57 millions pour la phase 1, 28,6 millions pour la phase 2), financée de la façon suivante[25] : 10 000 voyages par jour son attendus sur la première phase, 12 500 une fois la seconde phase réalisée[4]. La réalisation de la seconde phase est, en septembre 2018, menacée par l'absence de financement de la Confédération suisse annoncé le même mois, annonce qui a provoqué par ailleurs l'abandon de l'extension de la ligne 18 à Saint-Genis-Pouilly au profit d'un bus à haut niveau de service[26]. Tracé et stations Tracé La ligne naît au terminus Lancy-Pont-Rouge, gare puis est en tronc commun avec la ligne 15 par la route des Acacias, située à cheval entre Carouge et Genève puis uniquement dans cette dernière. Elle traverse l'Arve par le pont des Acacias puis emprunte le boulevard du Pont-d'Arve puis longe la plaine de Plainpalais par l'est via l'avenue Henri-Dunant puis se sépare de la ligne 15 et bifurque vers la rue du Conseil-Général où elle rejoint les lignes 12 et 18. Cette rue lui permet de rejoindre la place Neuve, dernière station commune avec les lignes 12 et 18. La ligne continue rue de la Corraterie puis juste avant la place Bel-Air elle bifurque à droite avec la ligne 12, tandis que la 18 continue tout droit pour rejoindre la ligne 14, rue de la Confédération, prolongée par les rues de la Croix-d'Or"
